0,"{'update': '0.068426', 'phone': '0.054900', 'iphone': '0.044069', 'app': '0.041674', 'freeze': '0.025312', 'keep': '0.023759', 'work': '0.021032', 'new': '0.019030', 'crash': '0.018914', 'time': '0.016628'}"
1,"{'try': '0.026957', 'apple': '0.023300', 'help': '0.022836', 'would': '0.020004', 'iphone': '0.019942', 'password': '0.018537', 'phone': '0.018083', 'update': '0.017659', 'account': '0.015278', 'icloud': '0.015135'}"
2,"{'phone': '0.054040', 'iphone': '0.042647', 'time': '0.021600', 'go': '0.020140', 'charge': '0.019088', 'update': '0.017897', 'battery': '0.017832', 'turn': '0.017092', 'keep': '0.016660', 'get': '0.016492'}"
3,"{'iphone': '0.037719', 'update': '0.034814', 'phone': '0.034200', 'battery': '0.024535', 'fix': '0.018813', 'bad': '0.013393', 'new': '0.013082', 'apple': '0.012653', 'ios': '0.011610', 'ever': '0.009022'}"
4,"{'phone': '0.078976', 'update': '0.063932', 'new': '0.043690', 'fix': '0.031688', 'iphone': '0.020103', 'battery': '0.017142', 'shit': '0.014975', 'make': '0.014754', 'slow': '0.012946', 'fuck': '0.012535'}"
5,"{'phone': '0.039708', 'update': '0.032914', 'iphone': '0.032158', 'call': '0.027151', 'message': '0.022465', 'text': '0.017541', 'help': '0.016553', 'work': '0.016058', 'new': '0.014826', 'get': '0.014349'}"
6,"{'fix': '0.054703', 'update': '0.030234', 'iphone': '0.024015', 'phone': '0.019057', 'issue': '0.017982', 'bug': '0.014953', 'go': '0.014762', 'time': '0.014385', 'problem': '0.012521', 'work': '0.012091'}"
7,"{'iphone': '0.040217', 'apple': '0.027602', 'buy': '0.015636', 'screen': '0.015188', 'new': '0.014740', 'work': '0.014377', 'phone': '0.013111', 'store': '0.010955', 'get': '0.009508', 'old': '0.009405'}"
8,"{'fix': '0.051531', 'letter': '0.042116', 'type': '0.038477', 'phone': '0.030642', 'box': '0.029929', 'question_mark': '0.029253', 'update': '0.027127', 'see': '0.020330', 'go': '0.016974', 'keep': '0.016765'}"
9,"{'screen': '0.049738', 'app': '0.023826', 'iphone': '0.022790', 'lock': '0.019890', 'button': '0.013459', 'time': '0.012832', 'home': '0.012292', 'show': '0.012286', 'notification': '0.011783', 'turn': '0.010026'}"
10,"{'iphone': '0.038272', 'work': '0.031260', 'phone': '0.026673', 'call': '0.017703', 'make': '0.015789', 'sound': '0.014303', 'music': '0.012631', 'help': '0.011953', 'turn': '0.011804', 'stop': '0.011798'}"
11,"{'app': '0.045356', 'iphone': '0.025177', 'update': '0.022816', 'open': '0.014112', 'screen': '0.011518', 'take': '0.011241', 'issue': '0.010656', 'use': '0.010549', 'crash': '0.009706', 'photo': '0.009341'}"
12,"{'apple': '0.037382', 'iphone': '0.022690', 'app': '0.022335', 'store': '0.020934', 'help': '0.018772', 'phone': '0.015299', 'use': '0.014925', 'would': '0.014705', 'try': '0.013504', 'buy': '0.012936'}"
13,"{'battery': '0.109089', 'iphone': '0.052109', 'update': '0.048995', 'drain': '0.035758', 'life': '0.029709', 'phone': '0.020539', 'fix': '0.018604', 'ios': '0.018399', 'use': '0.016173', 'charge': '0.015649'}"
14,"{'iphone': '0.061237', 'battery': '0.048852', 'update': '0.042763', 'new': '0.021728', 'fix': '0.016066', 'ios': '0.014619', 'phone': '0.014039', 'issue': '0.013599', 'way': '0.012165', 'app': '0.011631'}"
15,"{'phone': '0.021977', 'iphone': '0.021854', 'apple': '0.018416', 'would': '0.015686', 'battery': '0.013202', 'fix': '0.010804', 'use': '0.009569', 'time': '0.008847', 'update': '0.008760', 'work': '0.007959'}"
16,"{'music': '0.066393', 'apple': '0.036289', 'app': '0.035809', 'download': '0.028870', 'song': '0.028523', 'play': '0.025101', 'itune': '0.018932', 'album': '0.013412', 'purchase': '0.012828', 'new': '0.012636'}"
17,"{'photo': '0.050893', 'icloud': '0.030979', 'iphone': '0.028855', 'delete': '0.023466', 'phone': '0.019860', 'storage': '0.014872', 'help': '0.014285', 'back': '0.013582', 'backup': '0.010872', 'picture': '0.010864'}"
18,"{'update': '0.026281', 'macbook': '0.024846', 'pro': '0.023323', 'work': '0.022621', 'high_sierra': '0.020883', 'mac': '0.020644', 'ipad': '0.016681', 'try': '0.014847', 'help': '0.014719', 'new': '0.012925'}"
19,"{'apple': '0.029781', 'phone': '0.027557', 'call': '0.026664', 'service': '0.020784', 'customer': '0.017372', 'support': '0.017355', 'help': '0.017347', 'need': '0.011281', 'issue': '0.011146', 'make': '0.010034'}"
