0,"{'screen': '0.044866', 'phone': '0.023328', 'app': '0.019704', 'button': '0.018378', 'go': '0.016549', 'time': '0.016154', 'home': '0.015204', 'get': '0.014316', 'work': '0.012985', 'turn': '0.012976'}"
1,"{'try': '0.035834', 'phone': '0.030836', 'work': '0.024561', 'iphone': '0.018902', 'update': '0.018768', 'back': '0.018661', 'reset': '0.015610', 'get': '0.015523', 'restore': '0.013913', 'still': '0.013698'}"
2,"{'phone': '0.029428', 'apple': '0.024283', 'get': '0.021849', 'fix': '0.018213', 'update': '0.015992', 'new': '0.013313', 'iphone': '0.011727', 'work': '0.011727', 'go': '0.011448', 'would': '0.011003'}"
3,"{'issue': '0.034751', 'problem': '0.023992', 'update': '0.022332', 'fix': '0.021735', 'apple': '0.018112', 'thank': '0.014494', 'know': '0.011735', 'see': '0.009963', 'battery': '0.009764', 'time': '0.009572'}"
4,"{'update': '0.074776', 'iphone': '0.039510', 'phone': '0.025950', 'new': '0.022372', 'issue': '0.020275', 'happen': '0.018582', 'problem': '0.018022', 'late': '0.016727', 'last': '0.014836', 'version': '0.014400'}"
5,"{'app': '0.061917', 'phone': '0.058343', 'time': '0.034682', 'update': '0.029881', 'freeze': '0.027906', 'work': '0.025054', 'restart': '0.024984', 'try': '0.016865', 'keep': '0.015650', 'happen': '0.014870'}"
6,"{'battery': '0.053259', 'update': '0.039838', 'phone': '0.035593', 'iphone': '0.029416', 'app': '0.018673', 'slow': '0.017899', 'life': '0.016824', 'new': '0.014249', 'drain': '0.014181', 'freeze': '0.010648'}"
7,"{'app': '0.029216', 'photo': '0.020668', 'take': '0.012107', 'iphone': '0.011185', 'go': '0.010524', 'thank': '0.010433', 'update': '0.010144', 'open': '0.009736', 'see': '0.009314', 'delete': '0.009047'}"
8,"{'apple': '0.036194', 'get': '0.017909', 'phone': '0.016824', 'store': '0.013436', 'day': '0.013344', 'support': '0.013194', 'customer': '0.012576', 'would': '0.010999', 'service': '0.010991', 'time': '0.009572'}"
9,"{'wifi': '0.045765', 'turn': '0.038463', 'work': '0.028467', 'connect': '0.023986', 'bluetooth': '0.018578', 'use': '0.016528', 'network': '0.015288', 'phone': '0.014321', 'try': '0.014263', 'set': '0.013296'}"
10,"{'charge': '0.035419', 'phone': '0.033284', 'battery': '0.028911', 'use': '0.025067', 'time': '0.018487', 'hour': '0.017285', 'work': '0.017109', 'day': '0.016953', 'last': '0.014518', 'iphone': '0.014103'}"
11,"{'password': '0.025308', 'would': '0.023996', 'apple': '0.022420', 'account': '0.022105', 'try': '0.019554', 'email': '0.017327', 'use': '0.016865', 'get': '0.014880', 'app': '0.013610', 'icloud': '0.010995'}"
12,"{'thank': '0.091669', 'work': '0.028534', 'help': '0.025703', 'update': '0.024119', 'fix': '0.023827', 'get': '0.022884', 'reply': '0.017109', 'issue': '0.013447', 'much': '0.013391', 'response': '0.012953'}"
13,"{'work': '0.016567', 'high_sierra': '0.014337', 'mac': '0.013744', 'update': '0.013520', 'try': '0.012834', 'restart': '0.011713', 'late': '0.010486', 'issue': '0.010196', 'use': '0.010196', 'run': '0.009338'}"
14,"{'message': '0.050912', 'send': '0.036839', 'get': '0.033831', 'text': '0.028795', 'try': '0.022819', 'phone': '0.014113', 'email': '0.013782', 'receive': '0.013517', 'call': '0.013371', 'show': '0.012668'}"
15,"{'music': '0.052916', 'song': '0.034193', 'apple': '0.030043', 'download': '0.028099', 'itune': '0.022019', 'play': '0.021881', 'app': '0.018448', 'album': '0.018324', 'show': '0.017855', 'add': '0.014063'}"
16,"{'app': '0.080796', 'use': '0.033626', 'happen': '0.024347', 'open': '0.016892', 'iphone': '0.016375', 'twitter': '0.014091', 'run': '0.011161', 'safari': '0.010859', 'amp': '0.010241', 'mail': '0.010141'}"
17,"{'type': '0.032878', 'fix': '0.026526', 'letter': '0.026034', 'update': '0.021218', 'keyboard': '0.018758', 'see': '0.017908', 'text': '0.017401', 'still': '0.015656', 'phone': '0.015448', 'work': '0.014031'}"
18,"{'work': '0.042545', 'phone': '0.029974', 'music': '0.028282', 'play': '0.026493', 'use': '0.020915', 'iphone': '0.016312', 'volume': '0.015906', 'call': '0.015824', 'speaker': '0.015206', 'sound': '0.014962'}"
19,"{'call': '0.056920', 'phone': '0.040595', 'apple': '0.022605', 'support': '0.021349', 'get': '0.016310', 'make': '0.012722', 'go': '0.011515', 'number': '0.011123', 'tell': '0.011107', 'say': '0.010634'}"
20,"{'thank': '0.031915', 'support': '0.019459', 'apple': '0.017203', 'answer': '0.016571', 'help': '0.016210', 'link': '0.012510', 'send': '0.012419', 'question': '0.012365', 'would': '0.012293', 'get': '0.008213'}"
21,"{'apple': '0.059396', 'iphone': '0.040963', 'buy': '0.023198', 'store': '0.016908', 'get': '0.016622', 'go': '0.016336', 'phone': '0.016012', 'app': '0.014372', 'pay': '0.014296', 'new': '0.011742'}"
22,"{'work': '0.032107', 'ipad': '0.028122', 'pro': '0.021715', 'iphone': '0.020523', 'apple': '0.019443', 'use': '0.016687', 'fine': '0.013335', 'key': '0.010131', 'device': '0.009871', 'issue': '0.009275'}"
23,"{'watch': '0.042192', 'camera': '0.035092', 'work': '0.021747', 'apple': '0.021298', 'use': '0.016535', 'iphone': '0.014109', 'series': '0.013480', 'app': '0.013435', 'photo': '0.012402', 'face': '0.010649'}"
24,"{'amp': '0.071928', 'change': '0.055834', 'language': '0.050317', 'go': '0.036128', 'gt': '0.030413', 'alarm': '0.025750', 'set': '0.022334', 'volume': '0.019641', 'general': '0.019444', 'iphone': '0.018853'}"
